Listing ID,Listing name,Final URL,Image URL,Price,City name,Property type,Listing type,Address,Description,Contextual keywords
1177066168,4BR Single Family Home,https://bradschmett.com/listing-detail/1177066168/117-Calle-De-Las-Rosas-Rancho-Mirage-CA,https://tamdrashtri.github.io/brad-schmett-remarketing/images/1177066168.jpg,"$1,399,000",Rancho Mirage,Single Family Home,For Sale,"117 Calle De Las Rosas, Rancho Mirage, CA 92270, CA",New Price Plus Offered Fu,La Terraza Palacio (32135); 3555 sqft
1177061285,2BR Manufactured Home,https://bradschmett.com/listing-detail/1177061285/155-Laguna-Palm-Springs-CA,https://tamdrashtri.github.io/brad-schmett-remarketing/images/1177061285.jpg,"$235,000",Palm Springs,Manufactured Home,For Sale,"155 Laguna, Palm Springs, CA 92264, CA",Sunshine House welcomes y,Safari Park; 1100 sqft
1177058759,1BR Condo in Palm Springs,https://bradschmett.com/listing-detail/1177058759/5300-E-Waverly-DR-H11-Palm-Springs-CA,https://tamdrashtri.github.io/brad-schmett-remarketing/images/1177058759.jpg,"$252,000",Palm Springs,Condo,For Sale,"5300 E Waverly DR #H11, Palm Springs, CA 92264, CA","*** $17,000 Price Improve",Palm Springs Golf & Tennis; 705 sqft
1177052973,4BR Single Family Home,https://bradschmett.com/listing-detail/1177052973/952-Mira-Grande-Palm-Springs-CA,https://tamdrashtri.github.io/brad-schmett-remarketing/images/1177052973.jpg,"$698,800",Palm Springs,Single Family Home,For Sale,"952 Mira Grande, Palm Springs, CA 92262, CA",Nestled in the highly sou,Mountain Gate (Ps) (33110); 2410 sqft
1177030088,2BR Single Family Home,https://bradschmett.com/listing-detail/1177030088/42897-Cusino-CT-Indio-CA,https://wsrv.nl/?url=https%3A%2F%2Fcdn.photos.sparkplatform.com%2Fgps%2F20260207063502799270000000-o.jpg&w=1200&output=jpg&q=80,"$575,000",Indio,Single Family Home,For Sale,"42897 Cusino CT, Indio, CA 92203, CA",Welcome to resort living ,Four Seasons At Terra Lago; 2127 sqft
1177028014,4BR Single Family Home,https://bradschmett.com/listing-detail/1177028014/71369-Country-Club-DR-Rancho-Mirage-CA,https://wsrv.nl/?url=https%3A%2F%2Fcdn.photos.sparkplatform.com%2Fgps%2F20260205214533531865000000-o.jpg&w=1200&output=jpg&q=80,"$1,950,000",Rancho Mirage,Single Family Home,For Sale,"71369 Country Club DR, Rancho Mirage, CA 92270, CA",Perfectly sited on the 12,Thunderbird Country Club; 3025 sqft
1177026537,2BR Condo in Palm Springs,https://bradschmett.com/listing-detail/1177026537/483-Desert-Lakes-DR-Palm-Springs-CA,https://wsrv.nl/?url=https%3A%2F%2Fcdn.photos.sparkplatform.com%2Fgps%2F20260205220047800445000000-o.jpg&w=1200&output=jpg&q=80,"$599,000",Palm Springs,Condo,For Sale,"483 Desert Lakes DR, Palm Springs, CA 92264, CA",Set against iconic Palm S,Seven Lakes Country Club; 1778 sqft
1177025269,2BR Manufactured Home,https://bradschmett.com/listing-detail/1177025269/39345-Moronga-Canyon-DR-Palm-Desert-CA,https://wsrv.nl/?url=https%3A%2F%2Fcdn.photos.sparkplatform.com%2Fgps%2F20260206031653339063000000-o.jpg&w=1200&output=jpg&q=80,"$260,000",Palm Desert,Manufactured Home,For Sale,"39345 Moronga Canyon DR, Palm Desert, CA 92260, CA",Another price reduction!!,Palm Desert Greens; 1488 sqft
1177023889,1BR Condo in Palm Springs,https://bradschmett.com/listing-detail/1177023889/407-Desert-Lakes-DR-Palm-Springs-CA,https://wsrv.nl/?url=https%3A%2F%2Fcdn.photos.sparkplatform.com%2Fgps%2F20260127183644015052000000-o.jpg&w=1200&output=jpg&q=80,"$720,000",Palm Springs,Condo,For Sale,"407 Desert Lakes DR, Palm Springs, CA 92264, CA",One of the most unique ho,Seven Lakes Country Club; 1625 sqft
1177020266,1BR Condo in Palm Springs,https://bradschmett.com/listing-detail/1177020266/1490-S-Camino-Real-204-Palm-Springs-CA,https://wsrv.nl/?url=https%3A%2F%2Fcdn.photos.sparkplatform.com%2Fgps%2F20260204220112914084000000-o.jpg&w=1200&output=jpg&q=80,"$275,000",Palm Springs,Condo,For Sale,"1490 S Camino Real 204, Palm Springs, CA 92264, CA",Stunning South End Biltmo,Biltmore; 684 sqft
1177020268,2BR Condo,https://bradschmett.com/listing-detail/1177020268/20-Mission-CT-Rancho-Mirage-CA,https://wsrv.nl/?url=https%3A%2F%2Fcdn.photos.sparkplatform.com%2Fgps%2F20260205053836866164000000-o.jpg&w=1200&output=jpg&q=80,"$375,000",Rancho Mirage,Condo,For Sale,"20 Mission CT, Rancho Mirage, CA 92270, CA",Welcome to the prestigiou,Mission Hills Country Club; 1363 sqft
1177019393,3BR Single Family Home,https://bradschmett.com/listing-detail/1177019393/3045-E-Verona-RD-Palm-Springs-CA,https://wsrv.nl/?url=https%3A%2F%2Fcdn.photos.sparkplatform.com%2Fgps%2F20260205035625917682000000-o.jpg&w=1200&output=jpg&q=80,"$975,000",Palm Springs,Single Family Home,For Sale,"3045 E Verona RD, Palm Springs, CA 92262, CA",Experience the very best ,Desert Park Estates; 1920 sqft
1177011786,Vacant Land in Indio,https://bradschmett.com/listing-detail/1177011786/5-Old-Aqueduct-RD-Indio-CA,https://wsrv.nl/?url=https%3A%2F%2Fcdn.photos.sparkplatform.com%2Fgps%2F20260205224339853518000000-o.jpg&w=1200&output=jpg&q=80,"$38,000",Indio,Vacant Land,For Sale,"5 Old Aqueduct RD, Indio, CA 92201, CA",5 ACRES of flat useable d,
1177003964,1BR Condo,https://bradschmett.com/listing-detail/1177003964/64291-Spyglass-AVE-2-Desert-Hot-Springs-CA,https://wsrv.nl/?url=https%3A%2F%2Fcdn.photos.sparkplatform.com%2Fgps%2F20260205210844965879000000-o.jpg&w=1200&output=jpg&q=80,"$89,900",Desert Hot Springs,Condo,For Sale,"64291 Spyglass AVE #2, Desert Hot Springs, CA 92240, CA",Why rent when you can own,Mission Lakes; 565 sqft
1177001298,Vacant Land,https://bradschmett.com/listing-detail/1177001298/0-Cabot-Rd-RD-665120025-Desert-Hot-Springs-CA,https://wsrv.nl/?url=https%3A%2F%2Fcdn.photos.sparkplatform.com%2Fgps%2F20260205203219193550000000-o.jpg&w=1200&output=jpg&q=80,"$90,000",Desert Hot Springs,Vacant Land,For Sale,"0 Cabot Rd RD #665120025, Desert Hot Springs, CA 92240, CA",Parcel Apn 665-120-025 Is,
1176998343,3BR Single Family Home,https://bradschmett.com/listing-detail/1176998343/1900-S-Toledo-AVE-Palm-Springs-CA,https://wsrv.nl/?url=https%3A%2F%2Fcdn.photos.sparkplatform.com%2Fgps%2F20260205162244003515000000-o.jpg&w=1200&output=jpg&q=80,"$1,299,000",Palm Springs,Single Family Home,For Sale,"1900 S Toledo AVE, Palm Springs, CA 92264, CA",Calling All Mid-Mod Enthu,Indian Canyons; 1882 sqft
1176995242,2BR Manufactured Home,https://bradschmett.com/listing-detail/1176995242/73450-Country-Club-DR-302-Palm-Desert-CA,https://wsrv.nl/?url=https%3A%2F%2Fcdn.photos.sparkplatform.com%2Fgps%2F20260201194255532273000000-o.jpg&w=1200&output=jpg&q=80,"$219,000",Palm Desert,Manufactured Home,For Sale,"73450 Country Club DR #302, Palm Desert, CA 92260, CA",A Major price adjustment ,Suncrest Country Club; 1896 sqft
1176992720,1BR Manufactured Home,https://bradschmett.com/listing-detail/1176992720/81620-Avenue-49-261b-Indio-CA,https://wsrv.nl/?url=https%3A%2F%2Fcdn.photos.sparkplatform.com%2Fgps%2F20260205192536384903000000-o.jpg&w=1200&output=jpg&q=80,"$98,000",Indio,Manufactured Home,For Sale,"81620 Avenue 49 #261b, Indio, CA 92201, CA",Located in the beautiful ,Desert Aire; 400 sqft
1176991514,1BR Manufactured Home,https://bradschmett.com/listing-detail/1176991514/81620-Avenue-49-98a-Indio-CA,https://wsrv.nl/?url=https%3A%2F%2Fcdn.photos.sparkplatform.com%2Fgps%2F20260205190954916965000000-o.jpg&w=1200&output=jpg&q=80,"$119,000",Indio,Manufactured Home,For Sale,"81620 Avenue 49 #98a, Indio, CA 92201, CA",Located in the beautiful ,Desert Aire; 400 sqft
1176983854,1BR Condo in Palm Springs,https://bradschmett.com/listing-detail/1176983854/155-W-Hermosa-PL-5-Palm-Springs-CA,https://wsrv.nl/?url=https%3A%2F%2Fcdn.photos.sparkplatform.com%2Fgps%2F20260205171340129121000000-o.jpg&w=1200&output=jpg&q=80,"$449,000",Palm Springs,Condo,For Sale,"155 W Hermosa PL #5, Palm Springs, CA 92262, CA",Welcome to 155 Hermosa Pl,Las Palmas - Villa Hermosa; 663 sqft
1176982127,2BR Condo,https://bradschmett.com/listing-detail/1176982127/68482-Calle-Toledo-Cathedral-City-CA,https://wsrv.nl/?url=https%3A%2F%2Fcdn.photos.sparkplatform.com%2Fgps%2F20260205014638086619000000-o.jpg&w=1200&output=jpg&q=80,"$360,000",Cathedral City,Condo,For Sale,"68482 Calle Toledo, Cathedral City, CA 92234, CA",Just reduced! Effortless ,Cathedral Canyon Country Club; 1371 sqft
1176980841,4BR Single Family Home,https://bradschmett.com/listing-detail/1176980841/43309-Parkway-Esplanade-W-La-Quinta-CA,https://wsrv.nl/?url=https%3A%2F%2Fcdn.photos.sparkplatform.com%2Fgps%2F20260123220038910454000000-o.jpg&w=1200&output=jpg&q=80,"$939,000",La Quinta,Single Family Home,For Sale,"43309 Parkway Esplanade W, La Quinta, CA 92253, CA","Welcome to Esplanade, a p",Esplanade; 2737 sqft
1176979443,3BR Single Family Home,https://bradschmett.com/listing-detail/1176979443/13655-Monterey-RD-Desert-Hot-Springs-CA,https://wsrv.nl/?url=https%3A%2F%2Fcdn.photos.sparkplatform.com%2Fgps%2F20260204214325211882000000-o.jpg&w=1200&output=jpg&q=80,"$525,000",Desert Hot Springs,Single Family Home,For Sale,"13655 Monterey RD, Desert Hot Springs, CA 92240, CA",Brand New Construction In,1552 sqft
1176969808,4BR Single Family Home,https://bradschmett.com/listing-detail/1176969808/201-Augusta-DR-Palm-Desert-CA,https://wsrv.nl/?url=https%3A%2F%2Fcdn.photos.sparkplatform.com%2Fgps%2F20260205144242883987000000-o.jpg&w=1200&output=jpg&q=80,"$1,000,000",Palm Desert,Single Family Home,For Sale,"201 Augusta DR, Palm Desert, CA 92211, CA",Beautifully upgraded two-,Desert Falls The Lin; 3642 sqft
1177013522,4BR Single Family Home,https://bradschmett.com/listing-detail/1177013522/2144-E-Rogers-Palm-Springs-CA,https://tamdrashtri.github.io/brad-schmett-remarketing/images/1177013522.jpg,"$675,000",Palm Springs,Single Family Home,For Sale,"2144 E Rogers, Palm Springs, CA 92262, CA",Welcome to your dream oas,Desert Park Estates (33103); 1320 sqft
1177013533,Vacant Land in Indio,https://bradschmett.com/listing-detail/1177013533/5-Ac-Old-Aqueduct-RD-Indio-CA,https://tamdrashtri.github.io/brad-schmett-remarketing/images/1177013533.jpg,"$38,000",Indio,Vacant Land,For Sale,"5 Ac Old Aqueduct RD, Indio, CA 92201, CA",5 ACRES of flat useable d,Not Applicable-1
1176993863,2BR Condo in Palm Springs,https://bradschmett.com/listing-detail/1176993863/2700-Lawrence-Crossley-4-Palm-Springs-CA,https://tamdrashtri.github.io/brad-schmett-remarketing/images/1176993863.jpg,"$279,500",Palm Springs,Condo,For Sale,"2700 Lawrence Crossley #4, Palm Springs, CA 92264, CA",Price Adjustment! Land Le,Esprit (33448); 885 sqft
1176992572,3BR Condo in Palm Desert,https://bradschmett.com/listing-detail/1176992572/6-Joya-DR-Palm-Desert-CA,https://tamdrashtri.github.io/brad-schmett-remarketing/images/1176992572.jpg,"$679,000",Palm Desert,Condo,For Sale,"6 Joya DR, Palm Desert, CA 92260, CA",Wow! Designer-finished fr,Chaparral Country Club; 2051 sqft
1176990017,2BR Townhouse,https://bradschmett.com/listing-detail/1176990017/2007-S-Ramitas-WAY-Palm-Springs-CA,https://tamdrashtri.github.io/brad-schmett-remarketing/images/1176990017.jpg,"$425,000",Palm Springs,Townhouse,For Sale,"2007 S Ramitas WAY, Palm Springs, CA 92264, CA",Your desert retreat await,Canyon West Estates; 1694 sqft
1176959449,3BR Single Family Home,https://bradschmett.com/listing-detail/1176959449/54700-Avenida-Alvarado-La-Quinta-CA,https://wsrv.nl/?url=https%3A%2F%2Fcdn.photos.sparkplatform.com%2Fgps%2F20260130193430365644000000-o.jpg&w=1200&output=jpg&q=80,"$675,000",La Quinta,Single Family Home,For Sale,"54700 Avenida Alvarado, La Quinta, CA 92253, CA",Tremendous Price Adjustme,La Quinta Cove; 1640 sqft
1176958798,2BR Condo in Palm Springs,https://bradschmett.com/listing-detail/1176958798/2170-S-Palm-Canyon-DR-19-Palm-Springs-CA,https://wsrv.nl/?url=https%3A%2F%2Fcdn.photos.sparkplatform.com%2Fgps%2F20260204194150419412000000-o.jpg&w=1200&output=jpg&q=80,"$249,900",Palm Springs,Condo,For Sale,"2170 S Palm Canyon DR #19, Palm Springs, CA 92264, CA",Tucked away in the desira,Canyon Country Club Estados; 1170 sqft
1176971788,2BR Condo in Palm Springs,https://bradschmett.com/listing-detail/1176971788/2490-Miramonte-CIR-B-Palm-Springs-CA,https://tamdrashtri.github.io/brad-schmett-remarketing/images/1176971788.jpg,"$435,000",Palm Springs,Condo,For Sale,"2490 Miramonte CIR #B, Palm Springs, CA 92264, CA",Nestled in the sought-aft,Canyon Sands; 1155 sqft
1176958237,Vacant Land in Thermal,https://bradschmett.com/listing-detail/1176958237/0-Apn-007-380-006-000-Thermal-CA,https://wsrv.nl/?url=https%3A%2F%2Fcdn.photos.sparkplatform.com%2Fgps%2F20260205061240444513000000-o.jpg&w=1200&output=jpg&q=80,"$24,500",Thermal,Vacant Land,For Sale,"0 Apn#007 380 006 000, Thermal, CA 92274, CA",A substantial 8.77-acre p,
1176953778,5BR Single Family Home,https://bradschmett.com/listing-detail/1176953778/173-Tamit-Place-Palm-Desert-CA,https://wsrv.nl/?url=https%3A%2F%2Fcdn.photos.sparkplatform.com%2Fgps%2F20260204213502040034000000-o.jpg&w=1200&output=jpg&q=80,"$12,900,000",Palm Desert,Single Family Home,For Sale,"173 Tamit Place, Palm Desert, CA 92260, CA",Located on a premier end ,Bighorn Golf Club; 9712 sqft
1176943805,2BR Manufactured Home,https://bradschmett.com/listing-detail/1176943805/38595-Commons-Valley-DR-Palm-Desert-CA,https://wsrv.nl/?url=https%3A%2F%2Fcdn.photos.sparkplatform.com%2Fgps%2F20260204225948983324000000-o.jpg&w=1200&output=jpg&q=80,"$345,000",Palm Desert,Manufactured Home,For Sale,"38595 Commons Valley DR, Palm Desert, CA 92260, CA",This home features a spli,Palm Desert Greens; 1690 sqft
1176941850,2BR Condo,https://bradschmett.com/listing-detail/1176941850/910-Island-DR-206-Rancho-Mirage-CA,https://wsrv.nl/?url=https%3A%2F%2Fcdn.photos.sparkplatform.com%2Fgps%2F20260204220159610510000000-o.jpg&w=1200&output=jpg&q=80,"$510,000",Rancho Mirage,Condo,For Sale,"910 Island DR #206, Rancho Mirage, CA 92270, CA",Hugh Price Improvement! S,Desert Island; 2159 sqft
1176939685,2BR Condo in Palm Springs,https://bradschmett.com/listing-detail/1176939685/2901-Sunflower-CIR-W-Palm-Springs-CA,https://wsrv.nl/?url=https%3A%2F%2Fcdn.photos.sparkplatform.com%2Fgps%2F20260204032002683705000000-o.jpg&w=1200&output=jpg&q=80,"$359,900",Palm Springs,Condo,For Sale,"2901 Sunflower CIR W, Palm Springs, CA 92262, CA",Biggest floor plan in Sun,Sunrise Palms; 1068 sqft
1176937059,Commercial,https://bradschmett.com/listing-detail/1176937059/11940-Palm-DR-Desert-Hot-Springs-CA,https://wsrv.nl/?url=https%3A%2F%2Fcdn.photos.sparkplatform.com%2Fgps%2F20260204211753086388000000-o.jpg&w=1200&output=jpg&q=80,"$1,650,000",Desert Hot Springs,Commercial,For Sale,"11940 Palm DR, Desert Hot Springs, CA 92240, CA","5,328 Sf Building On Prim",5328 sqft
1176937061,2BR Single Family Home,https://bradschmett.com/listing-detail/1176937061/67642-S-Laguna-DR-Cathedral-City-CA,https://wsrv.nl/?url=https%3A%2F%2Fcdn.photos.sparkplatform.com%2Fgps%2F20260204211350050061000000-o.jpg&w=1200&output=jpg&q=80,"$498,000",Cathedral City,Single Family Home,For Sale,"67642 S Laguna DR, Cathedral City, CA 92234, CA",Welcome to 67642 S Laguna,Desert Princess; 1825 sqft
1176934558,Vacant Land,https://bradschmett.com/listing-detail/1176934558/0-Black-Hills-RD-21-Palm-Desert-CA,https://wsrv.nl/?url=https%3A%2F%2Fcdn.photos.sparkplatform.com%2Fgps%2F20260204205506673320000000-o.jpg&w=1200&output=jpg&q=80,"$320,000",Palm Desert,Vacant Land,For Sale,"0 Black Hills RD #21, Palm Desert, CA 92260, CA",*2.61 acre estate lot loc,Royal Carrizo
1176933351,3BR Single Family Home,https://bradschmett.com/listing-detail/1176933351/37223-Palmdale-RD-Rancho-Mirage-CA,https://wsrv.nl/?url=https%3A%2F%2Fcdn.photos.sparkplatform.com%2Fgps%2F20260411161649290644000000-o.jpg&w=1200&output=jpg&q=80,"$1,427,000",Rancho Mirage,Single Family Home,For Sale,"37223 Palmdale RD, Rancho Mirage, CA 92270, CA",Experience A Rancho Mirag,Tamarisk Heights; 3052 sqft
1176933350,5BR Single Family Home,https://bradschmett.com/listing-detail/1176933350/75550-Beryl-LN-Indian-Wells-CA,https://wsrv.nl/?url=https%3A%2F%2Fcdn.photos.sparkplatform.com%2Fgps%2F20260204200709760874000000-o.jpg&w=1200&output=jpg&q=80,"$6,250,000",Indian Wells,Single Family Home,For Sale,"75550 Beryl LN, Indian Wells, CA 92210, CA","Discover luxury living, w",El Dorado Country Club; 4901 sqft
1176956278,Vacant Land,https://bradschmett.com/listing-detail/1176956278/63445-13th-AVE-Desert-Hot-Springs-CA,https://tamdrashtri.github.io/brad-schmett-remarketing/images/1176956278.jpg,"$50,000",Desert Hot Springs,Vacant Land,For Sale,"63445 13th AVE, Desert Hot Springs, CA 92240, CA",2.52 acres land at the we,Unincorporated Area Of Riverside County
1176928056,2BR Manufactured Home,https://bradschmett.com/listing-detail/1176928056/1-Washington-DR-Cathedral-City-CA,https://wsrv.nl/?url=https%3A%2F%2Fcdn.photos.sparkplatform.com%2Fgps%2F20260204191641662479000000-o.jpg&w=1200&output=jpg&q=80,"$105,000",Cathedral City,Manufactured Home,For Sale,"1 Washington DR, Cathedral City, CA 92234, CA",Welcome to affordable Pal,Tramview Mobile Park; 960 sqft
1176954758,1BR Manufactured Home,https://bradschmett.com/listing-detail/1176954758/144-Pali-DR-Palm-Springs-CA,https://tamdrashtri.github.io/brad-schmett-remarketing/images/1176954758.jpg,"$259,500",Palm Springs,Manufactured Home,For Sale,"144 Pali DR, Palm Springs, CA 92264, CA",Experience Modern Micro-L,Palm Canyon Mobile Club; 630 sqft
1176921050,4BR Single Family Home,https://bradschmett.com/listing-detail/1176921050/64673-Pinehurst-CIR-Desert-Hot-Springs-CA,https://wsrv.nl/?url=https%3A%2F%2Fcdn.photos.sparkplatform.com%2Fgps%2F20260203231423879656000000-o.jpg&w=1200&output=jpg&q=80,"$429,000",Desert Hot Springs,Single Family Home,For Sale,"64673 Pinehurst CIR, Desert Hot Springs, CA 92240, CA",Live the ultimate golf-co,Mission Lakes; 1658 sqft
1176921049,Commercial in Indio,https://bradschmett.com/listing-detail/1176921049/82219-Market-St-Indio-CA,https://wsrv.nl/?url=https%3A%2F%2Fcdn.photos.sparkplatform.com%2Fgps%2F20260204183014839514000000-o.jpg&w=1200&output=jpg&q=80,"$4,700,000",Indio,Commercial,For Sale,"82219 Market St, Indio, CA 92201, CA","Approx. 37,456 SF warehou",37456 sqft
1176919878,3BR Single Family Home,https://bradschmett.com/listing-detail/1176919878/2120-E-Del-Lago-RD-Palm-Springs-CA,https://wsrv.nl/?url=https%3A%2F%2Fcdn.photos.sparkplatform.com%2Fgps%2F20260516231902310965000000-o.jpg&w=1200&output=jpg&q=80,"$769,000",Palm Springs,Single Family Home,For Sale,"2120 E Del Lago RD, Palm Springs, CA 92262, CA",Immerse yourself in the P,Desert Park Estates; 1404 sqft
1176950476,3BR Single Family Home,https://bradschmett.com/listing-detail/1176950476/43086-Borretti-WAY-Indio-CA,https://tamdrashtri.github.io/brad-schmett-remarketing/images/1176950476.jpg,"$648,999",Indio,Single Family Home,For Sale,"43086 Borretti WAY, Indio, CA 92203, CA",Reduced Price! Welcome To,Four Seasons Terra Lago (Fstl); 2411 sqft
1176949809,4BR Single Family Home,https://bradschmett.com/listing-detail/1176949809/690-W-Stevens-RD-Palm-Springs-CA,https://tamdrashtri.github.io/brad-schmett-remarketing/images/1176949809.jpg,"$5,350,000",Palm Springs,Single Family Home,For Sale,"690 W Stevens RD, Palm Springs, CA 92262, CA",This is not just a reside,Las Palmas Heights; 5633 sqft
1176947839,1BR Manufactured Home,https://bradschmett.com/listing-detail/1176947839/17640-Corkill-RD-64-Desert-Hot-Springs-CA,https://tamdrashtri.github.io/brad-schmett-remarketing/images/1176947839.jpg,"$35,000",Desert Hot Springs,Manufactured Home,For Sale,"17640 Corkill RD #64, Desert Hot Springs, CA 92241, CA",Check out this well kept ,Not In A Development; 560 sqft
